rut_cliente,malo_en_los_12m,cantidad_tarjetas_credito,ingreso,meses_en_su_actual_trabajo
14522500,0,0,570000,48
14525000,0,0,750000,12
14525500,1,0,375000,12
14527500,0,0,900000,48
14531000,0,0,331500,48
14532500,0,0,750000,0
14536000,0,0,453000,60
14536500,1,2,721500,12
14540000,1,0,375000,36
14547500,0,0,600000,96
14554000,0,0,1500000,0
14557500,0,0,360000,0
14562500,0,1,1732500,12
14563500,0,0,375000,0
14565500,0,0,750000,24
14567500,0,0,574500,36
14573000,0,0,600000,36
14574000,1,0,1500000,0
14575500,0,0,495000,108
14577500,0,1,1290000,108
14578500,0,1,1234500,192
14579000,0,0,330000,12
14582000,0,0,600000,0
14585500,1,0,525000,12
14589000,0,0,420000,12
14591000,0,0,600000,12
14593500,0,2,1969500,108
14598000,0,0,480000,0
14600000,0,0,1200000,168
14601000,0,1,2100000,24
14603000,0,0,450000,12
14604500,0,0,357000,72
14607000,0,0,1618500,180
14608500,0,0,2580000,120
14611000,0,0,630000,12
14613000,0,0,1350000,180
14614500,0,0,1050000,0
14616000,0,0,420000,12
14616500,1,0,1575000,12
14619000,1,0,480000,12
14620500,0,0,900000,12
14621000,1,0,450000,12
14624000,0,1,675000,12
14624500,0,0,939000,0
14628000,0,0,525000,0
14630000,0,0,514500,24
14630500,0,0,1050000,12
14631000,0,0,1650000,108
14631500,0,0,556500,12
14632500,1,0,525000,72
14633000,0,0,525000,48
14634000,1,0,384000,12
14635000,0,0,675000,12
14636000,0,1,1780500,168
14637500,0,0,270000,0
14638000,0,0,576000,72
14639500,0,0,1393500,48
14641500,1,0,670500,24
14642000,0,0,603000,120
14646500,0,0,900000,72
14652000,0,0,1050000,180
14653000,0,0,420000,48
14653500,0,1,1405500,12
14657500,0,0,1800000,24
14659000,1,0,1257000,12
14660000,0,0,525000,0
14665500,0,0,900000,0
14668000,1,0,525000,0
14683500,1,0,600000,12
14685000,0,0,345000,12
14687000,1,0,1201500,60
14688500,1,0,304500,48
14690500,0,0,900000,12
14693000,0,0,1500000,120
14696000,1,0,505500,120
14699500,0,0,600000,12
14703500,1,0,270000,24
14704000,0,0,1350000,24
14706000,1,1,855000,24
14707500,0,0,2250000,132
14709000,0,0,390000,12
14713000,0,0,900000,48
14716500,1,0,396000,12
14717500,0,0,615000,36
14725000,0,0,369000,180
14726000,1,0,1650000,120
14729000,0,1,1110000,36
14731000,0,0,345000,12
14732500,0,1,843000,156
14736500,1,1,1269000,12
14744000,0,0,750000,72
14744500,0,0,585000,48
14745000,1,0,795000,12
14748500,1,1,750000,0
14749500,0,0,750000,0
14753500,0,0,750000,24
14756000,1,0,540000,0
14758000,0,0,390000,36
14762000,0,0,675000,12
14764500,0,0,750000,180
14765500,1,0,480000,0
14768500,0,1,1950000,156
14771000,0,1,1359000,168
14776500,0,0,1500000,72
14783000,0,0,1800000,84
14786500,0,0,472500,0
14792000,1,0,300000,12
14794000,1,0,1110000,12
14800500,0,0,555000,12
14801500,0,0,270000,0
14805000,0,0,427500,36
14809000,0,0,330000,12
14811000,0,0,1599000,0
14813500,0,0,870000,36
14814000,0,0,300000,12
14820000,0,1,1158000,0
14824500,0,0,450000,48
14827500,0,0,735000,60
14828000,0,0,619500,24
14828500,1,0,1860000,12
14830500,0,0,330000,48
14835500,1,0,975000,12
14837000,0,0,270000,120
14841000,0,0,577500,0
14841500,0,1,1050000,24
14843500,1,0,303000,0
14844500,0,1,810000,12
14845000,0,0,2175000,36
14845500,0,0,1014000,12
14846500,0,0,450000,0
14848000,0,0,1500000,72
14848500,0,0,390000,0
14854500,0,0,1500000,12
14856000,0,0,600000,24
14858000,0,0,270000,12
14858500,1,0,417000,12
14862000,0,0,450000,12
14866000,0,0,750000,0
14871000,0,0,450000,60
14872000,0,2,2134500,144
14874000,0,0,1387500,36
14875000,0,0,1200000,84
14876000,0,0,390000,36
14878500,0,0,270000,120
14881000,0,0,466500,12
14889000,0,0,375000,132
14890000,1,0,306000,0
14891500,1,0,376500,12
14892000,0,0,270000,0
14898000,0,0,720000,36
14899500,0,0,307500,12
14901000,0,0,270000,0
14902500,0,0,744000,144
14904000,0,0,337500,12
14905500,0,0,442500,48
14907500,0,0,270000,36
14908500,0,0,322500,12
14911500,0,0,1260000,48
14913000,0,0,900000,0
14918000,0,0,1050000,12
14920000,0,0,600000,0
14926500,0,1,1350000,24
14927000,1,0,540000,12
14929500,0,0,655500,120
14937500,0,0,375000,24
14939000,0,0,330000,12
14940000,0,0,1500000,12
14943500,0,0,384000,36
14945000,0,0,442500,60
14950500,1,0,360000,12
14955000,1,0,321000,156
14961000,0,0,330000,12
14962000,0,0,369000,12
14968500,0,0,510000,0
14975500,0,0,1050000,24
14976500,1,0,1941000,156
14977000,0,0,547500,0
14982500,0,0,780000,36
14987000,0,1,450000,48
14990500,1,1,1200000,0
14995000,0,0,675000,36
14997000,0,0,642000,12
15000500,0,1,1635000,12
15004000,0,0,423000,12
15004500,0,0,525000,0
15006000,1,0,675000,12
15008000,1,0,810000,12
15011500,0,0,616500,24
15017000,1,0,393000,12
15018500,0,0,1800000,12
15020500,0,1,1800000,60
15021500,0,1,1941000,168
15022000,1,0,1350000,144
15022500,0,0,360000,12
15028000,1,0,360000,0
15029000,0,0,571500,24
15029500,0,0,540000,12
15032000,0,0,510000,12
15037000,0,0,450000,12
15043500,0,0,1050000,0
15044000,0,0,307500,84
15046500,0,1,1800000,0
15051500,0,0,333000,72
15054000,0,0,570000,36
15060000,0,0,1800000,0
15062000,0,0,466500,12
15062500,0,0,328500,0
15063000,0,0,450000,36
15064500,0,0,630000,84
15067000,0,0,270000,12
15071000,0,0,360000,12
15074000,0,0,525000,0
15079000,0,0,450000,96
15080500,0,0,393000,0
15082000,0,0,375000,12
15084500,0,1,2608500,0
15090500,0,0,2112000,0
15093000,1,0,514500,84
15094500,1,0,525000,0
15096500,0,0,555000,36
15097500,0,1,780000,60
15101500,1,0,1200000,72
15102000,0,0,750000,120
15105500,0,0,300000,36
15112500,1,1,792000,96
15118000,0,0,570000,0
15120000,1,0,336000,24
15126000,1,0,750000,120
15127000,0,0,549000,24
15129500,0,0,300000,48
15134500,0,0,466500,156
15136500,0,2,1072500,36
15141000,0,0,330000,24
15141500,0,0,405000,12
15142500,1,0,900000,84
15143000,0,0,900000,60
15144500,0,0,475500,12
15146500,1,0,450000,12
15150000,0,0,373500,12
15150500,0,0,1800000,12
15154000,0,0,1500000,24
15154500,1,0,330000,0
15157000,0,0,360000,12
15167500,0,0,1500000,36
15168500,0,0,777000,36
15170500,0,0,1050000,24
15175500,0,0,345000,0
15176500,0,0,570000,48
15177500,0,0,975000,60
15180500,0,0,825000,84
15181000,0,2,1993500,12
15182500,1,0,900000,72
15186000,0,0,525000,84
15186500,1,0,525000,12
15188000,0,0,561000,12
15189000,1,0,630000,12
15191500,0,0,1050000,0
15192500,0,0,900000,0
15193000,1,1,720000,12
15194500,0,0,270000,0
15195000,0,0,484500,12
15201000,0,1,1426500,60
15205500,0,0,615000,156
15216500,0,0,432000,0
15222000,0,0,900000,12
15225000,0,0,750000,0
15225500,0,0,600000,12
15226000,0,0,1725000,132
15227500,0,0,720000,36
15232000,0,1,753000,120
15234000,1,0,405000,0
15239000,0,0,891000,12
15240000,0,0,286500,12
15247000,0,0,313500,60
15247500,1,0,691500,12
15248500,1,0,330000,0
15249500,0,0,429000,24
15250500,0,0,450000,12
15255000,0,0,975000,12
15258500,0,0,315000,12
15263000,0,0,1743000,24
15264500,0,0,498000,24
15266000,1,0,550500,0
15268500,1,0,345000,72
15270500,0,0,450000,12
15271500,1,0,750000,0
15276500,1,0,330000,0
15279500,0,0,675000,96
15283000,0,0,570000,36
15287500,0,2,990000,156
15288000,0,0,900000,96
15290500,1,0,420000,12
15291000,1,0,568500,72
15296000,1,0,1656000,180
15298000,0,0,450000,12
15303000,1,0,645000,0
15303500,1,0,270000,12
15305500,0,0,1350000,12
15307000,0,0,339000,24
15308000,0,0,2250000,60
15311500,0,1,1657500,204
15316500,1,0,330000,12
15318500,0,0,430500,84
15320500,0,0,340500,12
15321500,0,1,1674000,72
15324000,0,0,1315500,0
15329500,0,2,1560000,0
15330500,0,0,543000,0
15334500,0,0,1500000,12
15336500,0,0,1020000,120
15338500,0,0,750000,12
15339500,0,0,850500,12
15344000,1,1,1200000,12
15345000,0,0,400500,12
15353500,0,0,270000,0
15355000,0,0,315000,12
15357000,0,0,955500,72
15357500,0,0,270000,180
15359000,0,0,394500,12
15362000,0,0,300000,12
15362500,0,0,450000,12
15363500,0,0,450000,180
15364000,0,0,375000,12
15366000,0,0,900000,60
15369000,0,0,930000,120
15369500,1,0,900000,24
15371500,0,0,900000,24
15373000,0,0,450000,12
15378000,1,0,750000,0
15382000,0,0,600000,12
15382500,0,0,1090500,108
15385500,0,0,411000,12
15386500,0,0,540000,24
15387500,0,0,372000,36
15392000,0,0,270000,24
15394500,0,0,744000,0
15399000,0,0,619500,0
15400000,1,0,450000,0
15408000,0,0,1500000,0
15412000,1,0,1800000,192
15413500,0,0,1086000,180
15416000,0,0,600000,12
15417000,0,0,297000,24
15417500,0,0,525000,24
15418500,0,0,1350000,12
15423000,1,1,1192500,0
15423500,1,0,360000,84
15424000,0,0,450000,96
15425000,0,0,300000,12
15429000,0,0,2250000,120
15432500,0,0,327000,48
15434500,0,0,549000,24
15436000,1,0,1800000,132
15439500,0,0,313500,12
15441500,0,0,298500,12
15442500,0,0,1200000,0
15448500,0,0,1359000,12
15451500,0,0,600000,12
15460000,0,0,1200000,0
15461000,0,0,1008000,36
15464500,0,0,1050000,12
15465000,0,0,330000,120
15467500,0,0,270000,168
15475500,0,0,330000,12
15479500,0,0,2100000,156
15482500,0,0,1500000,24
15486000,0,0,622500,12
15486500,0,0,420000,12
15487500,0,0,750000,0
15491000,0,0,750000,0
15494500,0,0,330000,12
15499000,1,2,1288500,96
15502000,1,0,1245000,36
15503000,0,0,294000,0
15504000,0,0,375000,24
15511000,1,0,310500,12
15512500,1,0,480000,12
15515000,0,0,540000,0
15528500,0,0,1500000,12
15530500,0,0,408000,168
15532500,0,0,300000,36
15536500,0,0,375000,12
15537500,0,0,900000,48
15538000,0,0,360000,0
15540000,0,0,307500,0
15541500,1,0,2050500,156
15543500,0,0,900000,12
15555500,1,0,675000,48
15560500,1,0,972000,12
15561500,0,0,480000,48
15564500,0,0,441000,24
15566500,0,0,720000,12
15571000,1,0,1264500,12
15573000,1,0,432000,12
15574000,0,0,600000,48
15581500,0,0,600000,36
15582000,0,0,1128000,120
15584500,0,0,394500,12
15585500,1,0,525000,0
15588500,0,0,675000,12
15591000,1,0,1350000,120
15593000,0,0,300000,12
15594500,0,0,1425000,0
15601000,0,0,681000,12
15602500,0,0,900000,72
15604000,0,0,375000,36
15615000,0,0,666000,12
15616500,0,0,900000,36
15618000,0,0,432000,0
15619500,0,0,420000,36
15620500,0,0,330000,60
15621500,0,0,540000,144
15623500,0,1,1500000,36
15624500,0,0,565500,12
15625500,0,0,1500000,12
15636500,0,0,1500000,0
15641000,0,0,1935000,12
15642500,0,0,1500000,120
15643500,0,0,540000,24
15644500,0,0,565500,180
15650500,0,0,459000,0
15654500,1,0,379500,12
15657000,1,0,330000,0
15660500,0,0,345000,0
15665000,1,0,301500,12
15667000,0,0,1500000,36
15669500,0,0,525000,0
15672000,0,0,900000,60
15673000,0,1,750000,12
15683500,0,0,450000,24
15684000,0,0,343500,72
15689500,0,0,675000,0
15691000,1,0,1035000,12
15692000,1,0,360000,12
15694000,1,0,577500,12
15694500,0,0,565500,12
15695500,0,0,750000,72
15698000,1,0,270000,132
15699500,0,0,450000,0
15700500,0,0,900000,60
15701500,0,0,450000,0
15703000,0,0,279000,24
15703500,0,0,1117500,12
15704000,0,0,1170000,132
15707500,1,0,300000,0
15715500,1,0,487500,60
15717500,0,0,825000,12
15720000,0,0,2250000,12
15728000,0,0,600000,12
15732500,0,0,450000,108
15733000,1,0,360000,12
15734500,0,0,600000,48
15742500,0,0,1800000,24
15744000,0,0,313500,12
15746000,1,0,480000,0
15747000,0,0,592500,12
15749500,0,0,450000,36
15758000,0,0,2250000,36
15763000,0,0,462000,12
15763500,0,1,1996500,12
15766000,1,0,339000,12
15767500,1,0,991500,0
15768000,0,0,471000,12
15769000,0,0,513000,24
15769500,0,2,996000,0
15771000,0,0,688500,60
15777000,0,1,888000,12
15778000,0,0,441000,12
15780000,0,0,675000,144
15780500,0,0,600000,168
15781000,0,0,757500,24
15782500,0,0,934500,12
15784500,0,0,370500,72
15786500,0,0,1284000,12
15788500,0,0,520500,0
15792000,0,0,682500,0
15792500,0,0,364500,12
15793500,0,0,456000,72
15794500,1,0,1200000,12
15795000,0,1,1540500,24
15796500,0,0,300000,0
15801500,1,0,450000,84
15804000,0,0,814500,12
15807000,1,0,270000,48
15810000,0,0,750000,24
15819500,0,0,300000,12
15820000,0,0,750000,0
15821000,1,0,1200000,0
15822000,0,0,495000,48
15823500,0,0,405000,24
15829500,1,0,300000,72
15830500,0,0,1954500,24
15833000,0,0,375000,12
15835000,1,0,525000,0
15836500,0,0,750000,60
15841500,0,0,658500,0
15842500,0,0,690000,24
15847500,1,0,1470000,108
15849000,0,0,978000,84
15856000,0,0,855000,24
15859000,0,0,330000,24
15864000,1,0,450000,0
15868000,0,0,1200000,0
15871500,0,0,600000,24
15878000,0,0,1200000,96
15879000,1,0,285000,12
15889000,1,0,270000,12
15894000,0,0,576000,120
15895000,0,0,600000,0
15896000,1,0,345000,12
15896500,0,0,612000,24
15898000,0,0,675000,24
15899000,0,0,1125000,48
15901000,1,0,378000,12
15901500,0,0,1800000,48
15903500,0,0,1050000,36
15905000,0,0,2250000,24
15912500,0,0,462000,24
15919000,0,0,300000,0
15925500,0,0,270000,24
15926000,0,0,337500,0
15927000,0,0,540000,48
15930500,0,0,361500,0
15934000,0,0,1950000,72
15935500,0,0,300000,12
15946000,0,2,1950000,0
15947000,0,0,487500,60
15956500,0,0,450000,12
15959000,0,0,727500,48
15966000,0,0,600000,36
15966500,0,1,1900500,132
15967000,0,1,1365000,12
15968500,0,0,1395000,0
15969000,0,0,270000,12
15970500,0,0,352500,12
15971500,0,0,1225500,24
15976500,1,0,390000,12
15977000,0,0,1050000,12
15978000,0,0,540000,0
15979000,0,0,654000,12
15986000,1,0,600000,0
15987000,1,0,330000,0
15988000,1,0,360000,0
15996500,1,0,550500,12
15998000,0,0,859500,168
15998500,1,0,570000,12
15999000,1,0,336000,12
16006500,0,0,430500,12
16016000,1,0,600000,96
16017000,0,0,750000,24
16020500,0,0,270000,24
16024000,0,0,1030500,60
16026500,0,0,450000,12
16029000,0,0,2104500,0
16032000,0,0,634500,0
16035000,0,0,360000,24
16037000,0,0,750000,36
16040000,0,0,1096500,60
16045500,0,0,300000,60
16046500,0,0,744000,72
16047500,0,0,523500,12
16048000,0,0,1426500,12
16050500,0,0,388500,36
16051000,0,0,975000,108
16051500,0,1,892500,48
16052000,0,0,697500,24
16059500,0,1,951000,12
16061500,0,0,750000,120
16065000,0,0,1467000,0
16066000,0,1,1062000,120
16067000,1,0,354000,24
16073500,0,0,405000,48
16074000,1,0,525000,0
16076000,1,0,675000,36
16076500,0,0,457500,84
16079000,0,0,715500,36
16083500,1,0,495000,0
16084500,1,0,2100000,60
16085500,0,0,510000,36
16089500,0,0,450000,12
16090000,1,0,900000,36
16091500,0,0,675000,36
16094000,0,1,993000,12
16094500,0,1,849000,24
16098500,0,0,775500,48
16101000,1,0,1083000,12
16103500,0,0,750000,0
16104000,0,0,600000,60
16105000,0,0,2250000,120
16108500,0,0,330000,24
16115000,0,0,1500000,120
16116000,0,0,1797000,156
16124000,0,0,600000,12
16126000,0,0,2250000,60
16128500,0,0,450000,24
16129500,1,0,616500,48
16132500,1,0,300000,0
16134500,0,1,1255500,0
16135000,0,0,2400000,120
16135500,0,1,1534500,168
16136000,0,0,1200000,0
16137000,0,0,510000,72
16141000,0,0,900000,144
16142000,0,0,990000,12
16142500,0,0,300000,0
16144500,1,0,525000,12
16150500,0,0,630000,12
16152000,0,0,571500,12
16153000,0,0,301500,0
16154000,1,0,915000,60
16155500,0,1,1650000,60
16156000,1,0,423000,12
16158000,0,0,562500,12
16158500,0,0,540000,60
16160500,0,0,1200000,96
16161500,0,0,765000,36
16162500,0,0,330000,60
16168500,0,0,694500,60
16170000,0,0,270000,12
16172000,1,0,900000,24
16173000,0,0,450000,24
16176000,0,0,1800000,48
16181500,0,0,1173000,60
16186500,0,0,420000,0
16187000,0,0,405000,0
16189000,0,0,540000,48
16189500,0,0,1050000,48
16190500,0,0,555000,12
16193500,0,0,1732500,156
16194500,1,0,450000,12
16195500,1,0,900000,48
16196500,0,0,390000,12
16197000,1,1,1069500,12
16199000,0,0,447000,12
16203000,0,0,750000,12
16204500,1,0,600000,0
16206500,0,0,450000,36
16207000,0,0,600000,0
16208500,0,0,876000,36
16210000,0,0,330000,24
16212500,0,0,1245000,0
16217000,1,0,900000,0
16222500,0,0,600000,12
16224000,0,0,366000,0
16224500,0,0,642000,24
16228500,1,0,1200000,24
16230500,1,0,465000,12
16232000,0,0,1200000,24
16240000,0,0,384000,12
16240500,0,0,900000,60
16241000,1,2,1639500,72
16249500,0,1,2250000,72
16250000,0,0,525000,0
16250500,0,0,600000,12
16255500,0,0,600000,24
16257000,0,0,1800000,0
16259000,0,0,600000,48
16261000,0,0,645000,0
16263000,1,0,270000,0
16266000,0,0,750000,96
16267500,1,0,337500,0
16268500,0,0,415500,24
16270500,0,0,405000,0
16272000,0,0,426000,60
16278000,0,0,684000,108
16287500,1,0,360000,0
16294000,0,1,1204500,12
16297500,1,1,604500,72
16298000,0,0,1500000,36
16301000,0,0,433500,12
16304000,0,0,540000,204
16305500,0,0,300000,24
16308000,0,0,300000,12
16314000,0,0,375000,36
16314500,0,0,1800000,48
16316000,1,0,675000,0
16319000,0,0,375000,12
16323500,0,0,900000,0
16324000,0,0,1125000,24
16328500,0,1,885000,36
16329500,1,0,750000,84
16330000,0,0,342000,12
16330500,0,0,450000,24
16332500,0,0,526500,12
16333000,0,0,478500,96
16336000,0,0,945000,12
16341500,0,0,1200000,36
16343500,0,0,534000,156
16345500,0,0,420000,60
16346000,1,0,330000,12
16348000,0,0,301500,12
16349000,0,0,1650000,0
16351500,0,0,1500000,12
16358000,1,1,750000,0
16359000,0,0,604500,48
16362500,1,0,525000,0
16366500,0,0,270000,72
16367500,1,0,921000,12
16370000,0,0,418500,96
16371000,0,0,1050000,48
16379500,0,0,825000,192
16383000,1,0,750000,24
16383500,0,0,330000,12
16384500,0,0,339000,36
16386000,0,0,330000,36
16387500,0,0,517500,12
16388500,0,0,300000,0
16391500,0,0,840000,24
16393000,0,0,300000,24
16395500,1,0,450000,12
16399000,0,0,450000,120
16405000,0,0,429000,24
16406500,0,0,1407000,12
16407000,0,0,1200000,36
16410000,0,0,615000,36
16414500,0,0,1200000,60
16417000,0,0,600000,12
16421000,1,0,450000,12
16423000,1,0,1425000,12
16424000,0,0,750000,84
16428500,0,0,270000,0
16432500,0,1,2550000,120
16433000,0,0,640500,12
16437000,0,0,1500000,84
16438500,0,0,684000,72
16442500,0,0,480000,96
16447500,0,0,402000,12
16449000,0,0,495000,24
16449500,0,0,2241000,60
16451000,0,0,708000,24
16451500,0,0,475500,12
16454000,0,0,900000,24
16456000,0,0,300000,12
16456500,0,0,1200000,192
16459000,0,0,301500,84
16464000,0,0,750000,108
16465000,0,0,285000,12
16466000,0,0,900000,12
16466500,1,1,777000,36
16469000,0,0,675000,24
16470000,0,0,675000,0
16471500,0,0,1245000,48
16474000,1,0,549000,12
16475500,0,0,948000,12
16476000,0,0,643500,0
16479500,0,0,1050000,144
16480000,0,0,660000,48
16481500,0,0,975000,84
16486000,0,0,900000,0
16492500,0,1,1800000,192
16497000,0,0,600000,12
16498000,0,1,900000,60
16499000,1,1,816000,24
16501000,1,2,882000,0
16501500,0,0,405000,0
16502500,0,0,540000,48
16503500,0,0,420000,24
16505000,1,1,501000,36
16506000,1,0,712500,12
16508000,0,0,2250000,24
16510500,1,0,382500,0
16511500,0,0,600000,36
16512000,0,0,1800000,36
16513000,0,0,435000,36
16513500,0,0,600000,0
16514500,1,0,525000,0
16515000,1,0,750000,0
16515500,0,0,270000,144
16516000,0,0,900000,12
16517000,1,0,1500000,60
16519000,0,1,1500000,24
16519500,0,0,600000,24
16521000,0,0,540000,36
16523500,1,2,774000,12
16526500,0,0,886500,60
16533000,0,0,750000,24
16533500,0,0,292500,12
16534500,0,0,453000,24
16535000,0,0,375000,24
16536000,0,0,1035000,0
16536500,0,0,600000,108
16539000,0,1,1870500,132
16540500,0,0,424500,12
16541500,0,0,1342500,132
16543000,0,1,1215000,0
16544000,0,0,900000,72
16544500,0,0,615000,72
16545000,0,1,2400000,24
16547500,0,0,1650000,0
16549500,0,0,1800000,60
16552500,0,0,330000,12
16553000,0,0,540000,24
16556500,0,0,525000,0
16557000,0,0,900000,180
16561500,0,0,300000,84
16562500,0,0,1050000,24
16566000,0,0,405000,12
16567500,0,0,675000,120
16568500,0,0,339000,0
16572000,0,0,1125000,48
16572500,0,0,600000,0
16574000,0,0,420000,12
16576500,0,0,750000,12
16577500,0,0,450000,12
16578500,1,0,750000,24
16584000,0,0,765000,36
16585000,0,0,891000,12
16586500,0,0,411000,0
16589500,0,0,645000,60
16591000,1,0,300000,12
16591500,0,0,300000,12
16595000,0,0,525000,12
16596500,0,0,450000,0
16598500,1,0,600000,48
16600000,0,1,1110000,24
16608500,1,0,375000,24
16615000,1,0,612000,60
16615500,0,0,675000,24
16618000,1,0,313500,12
16620500,0,1,1755000,204
16623000,0,0,306000,12
16623500,0,0,930000,48
16629000,0,0,270000,36
16632500,0,0,1200000,0
16638000,1,0,1950000,72
16639000,0,0,270000,12
16639500,0,1,840000,96
16648000,0,0,481500,0
16649500,0,0,900000,60
16653000,0,1,867000,48
16654500,1,1,1387500,60
16655000,0,0,675000,108
16655500,1,0,493500,96
16656500,0,0,427500,12
16658000,0,0,1500000,180
16659000,0,0,270000,0
16660000,0,0,600000,120
16661500,1,0,882000,12
16669500,0,0,2250000,60
16670500,0,0,1050000,96
16676000,0,1,987000,12
16676500,0,0,441000,36
16680000,0,0,450000,0
16682000,0,0,1462500,84
16685500,0,0,1200000,72
16693000,1,0,1755000,24
16693500,0,0,750000,12
16695000,0,0,1200000,72
16697000,1,0,375000,12
16707500,1,0,1351500,132
16709500,0,0,525000,12
16711500,1,0,1200000,12
16717000,0,0,690000,12
16721000,0,0,900000,0
16725000,1,1,405000,12
16727500,1,0,691500,0
16728500,1,0,900000,12
16729500,0,0,750000,36
16732000,0,1,1770000,120
16734000,0,0,600000,48
16737000,0,1,811500,72
16741000,0,0,975000,12
16744000,0,0,1200000,48
16749500,0,1,1684500,48
16750500,0,0,340500,12
16751500,1,0,330000,0
16752500,0,0,1864500,0
16754500,0,0,330000,12
16755500,0,0,450000,12
16757000,1,1,900000,0
16758500,1,0,375000,36
16760000,0,0,300000,12
16761000,1,0,1800000,0
16764000,1,0,600000,72
16768500,0,0,600000,24
16770500,0,0,600000,36
16776500,0,0,399000,0
16777500,0,0,375000,60
16778500,1,2,987000,48
16779500,0,0,1099500,156
16780000,1,0,415500,12
16781500,0,0,1500000,60
16787500,1,1,733500,12
16789000,0,0,891000,36
16790500,0,2,2410500,180
16797500,0,0,2250000,96
16801000,0,0,325500,0
16803500,0,0,1200000,48
16804000,1,0,330000,156
16805000,1,0,525000,12
